iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.573579739904,1461,0.5735797399041752,0.0
1,0.575596816976,1508,0.5745882784401513,0.0010085385359760446
2,0.553951890034,1455,0.5677094823048889,0.00976287726680505
3,0.562582345191,1518,0.5664276980264269,0.008741524020704928
4,0.575239398085,1462,0.5681900380381045,0.00857640734985747
