iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.565092989986,1398,0.5650929899856938,0.0
1,0.562078272605,1482,0.563585631295141,0.0015073586905526848
2,0.565945568737,1433,0.5643722771090659,0.0016590288588370146
3,0.556019485038,1437,0.5622840790913679,0.003891785637621048
4,0.544885177453,1437,0.5588042987636997,0.007781534609231041
