iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.55563002681,1492,0.5556300268096515,0.0
1,0.562158469945,1464,0.5588942483775033,0.0032642215678518882
2,0.513376717281,1383,0.543721738012093,0.02162206210963662
3,0.581024930748,1444,0.5530475361960504,0.024729470530289222
