iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.543328748281,1454,0.5433287482806052,0.0
1,0.582530949106,1454,0.5629298486932599,0.01960110041265478
2,0.563139931741,1465,0.5629998763757115,0.016004537877654244
3,0.574498567335,1396,0.5658745491155944,0.014727530498771058
4,0.535930154466,1489,0.5598856701856925,0.01780412331517282
