iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.364829396325,1143,0.3648293963254593,0.0
1,0.340332458443,1143,0.352580927384077,0.012248468941382318
2,0.352580927384,1143,0.352580927384077,0.010000833012238105
3,0.363079615048,1143,0.3552055993000875,0.009781574704723484
4,0.363079615048,1143,0.3567804024496938,0.009298568857803266
