iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.268244575937,1014,0.2682445759368836,0.0
1,0.240631163708,1014,0.2544378698224852,0.01380670611439841
2,0.278106508876,1014,0.26232741617356997,0.0158610625664889
3,0.236686390533,1014,0.2559171597633136,0.01766222355874981
4,0.267258382643,1014,0.25818540433925047,0.016436028919920825
