iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.333579335793,1355,0.3335793357933579,0.0
1,0.331848552339,1347,0.332713944065944,0.0008653917274139278
2,0.337418300654,1224,0.3342820629284942,0.002327501255729603
3,0.271880819367,1074,0.3186817520380839,0.02709560935288103
4,0.294650205761,1215,0.3138754427827305,0.02607182524480268
