iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.540636042403,1415,0.5406360424028268,0.0
1,0.525033829499,1478,0.5328349359510751,0.007801106451751694
2,0.522898154477,1463,0.5295226754597507,0.007906557217851015
3,0.456403269755,1468,0.5112428240335052,0.03239358176824848
4,0.479973736047,1523,0.5049890064362591,0.031558140787750086
