iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.404494382022,1068,0.4044943820224719,0.0
1,0.300476947536,1258,0.35248566477912147,0.052008717243350405
2,0.425773195876,970,0.3769148418115105,0.05474340593921297
3,0.233905579399,1398,0.3411625262084183,0.0779891952985696
4,0.30608974359,1248,0.33414796968468335,0.07115242567582242
