iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.548606390211,1471,0.548606390210741,0.0
1,0.526647966339,1426,0.5376271782750759,0.010979211935665034
2,0.538930264049,1477,0.538061540199633,0.008985510765403177
3,0.550783912747,1467,0.5412421333365005,0.009534310194935306
4,0.518149466192,1405,0.5366235999076345,0.01257162920423629
