iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.460436562074,1466,0.46043656207366984,0.0
1,0.51289009498,1474,0.4866633285266585,0.026226766452988687
2,0.506449422946,1473,0.4932586933332283,0.023357222856821427
3,0.461750516885,1451,0.48538164922114796,0.024399044377155316
4,0.487837837838,1480,0.48587288694448594,0.021845272971927742
