iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.554435483871,1488,0.5544354838709677,0.0
1,0.546419098143,1508,0.550427291007102,0.004008192863865834
2,0.566166439291,1466,0.5556736737682635,0.008109221346252875
3,0.558564658091,1477,0.5563964198488787,0.007133490647854424
4,0.559251559252,1443,0.5569674477294149,0.0064817931484905805
