iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.322307039864,1179,0.32230703986429177,0.0
1,0.326547921968,1179,0.3244274809160305,0.002120441051738753
2,0.309584393554,1179,0.3194797851286401,0.007208113533492764
3,0.333333333333,1179,0.3229431721798134,0.008657529967172855
4,0.32909245123,1179,0.3241730279898219,0.008124804081308256
