iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.321796759941,1358,0.32179675994108986,0.0
1,0.303387334315,1358,0.3125920471281296,0.009204712812960258
2,0.309278350515,1358,0.3114874815905744,0.007676237491954799
3,0.346833578792,1358,0.3203240058910162,0.016686699843335286
4,0.315169366716,1358,0.31929307805596463,0.015066784996593965
