iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.411910669975,1209,0.4119106699751861,0.0
1,0.422663358147,1209,0.4172870140612076,0.005376344086021501
2,0.334160463193,1209,0.38957816377171217,0.03943134310696095
3,0.397022332506,1209,0.391439205955335,0.03430034327002907
4,0.399503722084,1209,0.3930521091811414,0.030848284652744154
