iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.336575875486,1028,0.33657587548638135,0.0
1,0.353535353535,1287,0.3450556145108674,0.008479739024486094
2,0.238285144566,1003,0.30946545786267865,0.050806060823824564
3,0.251980982567,1262,0.29509433903884735,0.05055224061376169
4,0.319335083115,1143,0.299942487854,0.04624328505407883
