iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.612700628053,1433,0.6127006280530356,0.0
1,0.593729152769,1499,0.6032148904107739,0.009485737642261627
2,0.580921052632,1520,0.5957836111510423,0.013055036140028476
3,0.580424366872,1461,0.5919438000812831,0.01311708517992557
4,0.598634812287,1465,0.5932820025223644,0.012033681148642837
