iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.595320027529,1453,0.5953200275292498,0.0
1,0.600136239782,1468,0.597728133655633,0.002408106126383258
2,0.600530856005,1507,0.5986623744388582,0.002368880556866186
3,0.588316151203,1455,0.596075818629831,0.004927424193142107
4,0.594482758621,1450,0.5957572066280027,0.004453050838937925
