iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.447513812155,905,0.44751381215469616,0.0
1,0.426519337017,905,0.43701657458563536,0.010497237569060791
2,0.379005524862,905,0.4176795580110497,0.02865836267245218
3,0.429834254144,905,0.4207182320441989,0.025370788969571983
4,0.422099447514,905,0.4209944751381215,0.022699048159308448
