iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.563852058618,1433,0.5638520586182834,0.0
1,0.581331503089,1457,0.5725917808534107,0.008739722235127367
2,0.588804422944,1447,0.5779959948836145,0.010456236818280102
3,0.548137737175,1423,0.5705314304564565,0.01578476583803338
4,0.542278127184,1431,0.5648807698019227,0.018084438873794833
