iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.565100671141,1490,0.5651006711409396,0.0
1,0.565734265734,1430,0.5654174684376028,0.0003167972966630628
2,0.573994252874,1392,0.568276396582923,0.00405140065882442
3,0.559752747253,1456,0.566145484250379,0.0050924206013157735
4,0.548830811554,1454,0.5626825497111698,0.008289382398946067
