iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.580932784636,1458,0.5809327846364883,0.0
1,0.5625,1424,0.5717163923182442,0.009216392318244171
2,0.562456866805,1449,0.5686298838137271,0.008699482421736722
3,0.575908766928,1403,0.5704496045922982,0.00816669437045796
4,0.563791874555,1403,0.5691180585847437,0.007774829685164314
