iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.56648199446,1444,0.5664819944598338,0.0
1,0.569892473118,1488,0.5681872337890568,0.0017052393292228962
2,0.559915907498,1427,0.5654301250254539,0.004140272726358025
3,0.551608579088,1492,0.5619747385412084,0.0069767815612205835
4,0.560942760943,1485,0.5617683430215189,0.006253861303593291
