iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.628709454796,1449,0.6287094547964113,0.0
1,0.630331753555,1477,0.6295206041754569,0.0008111493790455283
2,0.640730717185,1478,0.6332573085120998,0.005325838977011646
3,0.648351648352,1456,0.6370308934719869,0.007999578173582154
4,0.636734693878,1470,0.6369716535530998,0.007156021117643564
