iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.636427076064,1433,0.636427076064201,0.0
1,0.645139813582,1502,0.6407834448230458,0.004356368758844875
2,0.612569060773,1448,0.6313786501398574,0.013767799094549752
3,0.619658119658,1404,0.628448517519423,0.012958443210930697
4,0.631505898681,1441,0.6290599937518326,0.011654724925623094
