iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.54990085922,1513,0.5499008592200926,0.0
1,0.529207232267,1438,0.539554045743565,0.010346813476527494
2,0.523338048091,1414,0.5341487131925512,0.011393255580362827
3,0.522388059701,1407,0.5312085498197865,0.011103530362692859
4,0.530944625407,1535,0.5311557649372624,0.00993186056021157
