iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.447115384615,1456,0.44711538461538464,0.0
1,0.463788300836,1436,0.45545184272551964,0.008336458110134976
2,0.451296426069,1427,0.45406670383990494,0.007082954328026356
3,0.471333333333,1500,0.45838336121326206,0.009670924161968967
4,0.464701850583,1459,0.45964705908712783,0.00901161187484767
