iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.471080139373,1435,0.4710801393728223,0.0
1,0.483959044369,1465,0.47751959187071147,0.0064394524978891865
2,0.473503097041,1453,0.4761807602606762,0.005588318692454834
