iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.483720930233,1505,0.48372093023255813,0.0
1,0.473396998636,1466,0.4785589644341508,0.005161965798407303
2,0.464748201439,1390,0.47395537676905014,0.007755640918055574
3,0.471672354949,1465,0.47338462131398895,0.006788943946285736
4,0.477715877437,1436,0.47425087253865633,0.006314536614954318
