iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.610020311442,1477,0.6100203114421124,0.0
1,0.617258176757,1437,0.6136392440996227,0.003618932657510232
2,0.588785046729,1391,0.6053545116427391,0.012083240438061721
3,0.585838343353,1497,0.6004754695703977,0.013450601445438816
4,0.595300261097,1532,0.5994404278756392,0.01220738254642599
