iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.55751014885,1478,0.557510148849797,0.0
1,0.549865229111,1484,0.5536876889801545,0.003822459869642414
2,0.560787069571,1423,0.5560541491772124,0.004576141099791699
3,0.563265306122,1470,0.5578569384135216,0.00504538874771392
4,0.552558782849,1446,0.5567973073006651,0.004985582260256087
