iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.650652024708,1457,0.6506520247083047,0.0
1,0.665954415954,1404,0.6583032203313604,0.007651195623055607
2,0.670289855072,1380,0.6622987652450615,0.008423535755428526
3,0.637811634349,1444,0.6561769825210537,0.012870339433251821
4,0.635593220339,1416,0.6520602300846396,0.014152989514324544
