iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.516469038208,1518,0.5164690382081687,0.0
1,0.517525773196,1455,0.5169974057020226,0.0005283674938538208
2,0.549226441632,1422,0.5277404176785166,0.015199037056994772
3,0.533610533611,1443,0.5292079466615209,0.013405930387063687
4,0.523943661972,1420,0.5281550897235829,0.012174120360884175
