iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.54474982382,1419,0.5447498238195913,0.0
1,0.553535353535,1485,0.5491425886774723,0.0043927648578811485
2,0.569262577533,1451,0.5558492516292269,0.01014016327751338
3,0.574895977809,1442,0.56061093317407,0.012047324054513925
4,0.531208499336,1506,0.5547304464064539,0.01595089063331604
