iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.218929254302,1046,0.21892925430210325,0.0
1,0.225621414914,1046,0.2222753346080306,0.0033460803059273403
2,0.250478011472,1046,0.2316762268961122,0.01357268288020832
3,0.267686424474,1046,0.240678776290631,0.019526929539158935
4,0.249521988528,1046,0.24244741873804973,0.017820021498557954
