iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.35523465704,1385,0.3552346570397112,0.0
1,0.317689530686,1385,0.3364620938628159,0.018772563176895296
2,0.356678700361,1385,0.3432009626955475,0.01804893695234914
3,0.339350180505,1385,0.3422382671480144,0.015719524228936632
4,0.336462093863,1385,0.3410830324909747,0.014248544558606796
