iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.365196078431,1224,0.36519607843137253,0.0
1,0.387962962963,1080,0.3765795206971677,0.011383442265795213
2,0.342830009497,1053,0.3653296836303372,0.01842569329151363
3,0.323717948718,1248,0.35492674990224005,0.02406850058496041
4,0.305775764439,883,0.3450965528096742,0.029154163953736482
