iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.598408104197,1382,0.5984081041968162,0.0
1,0.613742494997,1499,0.6060752995967403,0.007667195399924109
2,0.607585703866,1371,0.606578767686424,0.0063005992123821904
3,0.608785175017,1457,0.6071303695191077,0.00553949064190591
4,0.604387827318,1413,0.6065818610788389,0.005074663663100736
