iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.62027833002,1509,0.6202783300198808,0.0
1,0.620502376103,1473,0.6203903530615358,0.00011202304165502941
2,0.620069204152,1445,0.6202833034251068,0.00017687667236490395
3,0.614942528736,1392,0.6189481097527382,0.002317690757223721
4,0.627153687112,1451,0.6205892252246578,0.003882060319674605
