iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.625415834997,1503,0.6254158349966733,0.0
1,0.586738111186,1493,0.6060769730911029,0.01933886190557038
2,0.576898118105,1541,0.5963506880957774,0.02094108305434718
3,0.585010409438,1441,0.5935156184313056,0.01878854916229628
4,0.577777777778,1440,0.5903680503006001,0.01794537278099715
