iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.606703146375,1462,0.606703146374829,0.0
1,0.583752695902,1391,0.5952279211385287,0.011475225236300235
2,0.585790884718,1492,0.592082242331852,0.010371971194462738
3,0.5814717477,1522,0.5894296186739876,0.010089230726614407
