iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.581363943282,1481,0.5813639432815665,0.0
1,0.58215010142,1479,0.5817570223507225,0.0003930790691559216
2,0.581225033289,1502,0.5815796926634643,0.0004073070983567384
3,0.598173515982,1533,0.585728148493032,0.00719398926979337
4,0.593085106383,1504,0.5871995400710214,0.007075504080575011
