iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.583055370247,1499,0.5830553702468312,0.0
1,0.586500655308,1526,0.5847780127774129,0.0017226425305817972
2,0.60405027933,1432,0.5912021016281449,0.009193267463184376
3,0.57938718663,1436,0.5882483728784903,0.00946364969590708
