iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.584867075665,1467,0.5848670756646217,0.0
1,0.58553076403,1479,0.5851989198471858,0.000331844182564045
2,0.585432266848,1469,0.5852767021808559,0.00029242758168487827
3,0.591989137814,1473,0.5869548110891382,0.0029175818655295545
4,0.585623678647,1419,0.5866885846006975,0.002663331246060748
