iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.473442622951,1525,0.4734426229508197,0.0
1,0.473976405274,1441,0.4737095141124674,0.0002668911616477698
2,0.475500345066,1449,0.47430645776349906,0.0008718776900791865
3,0.474882786336,1493,0.47445053990668323,0.0007952402289855487
4,0.471068754255,1469,0.47377418277626554,0.001528319825463512
