iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.346687211094,1298,0.34668721109399075,0.0
1,0.369029275809,1298,0.3578582434514638,0.011171032357473049
2,0.298921417565,1298,0.3382126348228043,0.029241999237433473
3,0.305084745763,1298,0.3299306625577812,0.02910488074786394
4,0.290446841294,1298,0.3220338983050847,0.03044849436882821
