iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.341787439614,828,0.3417874396135266,0.0
1,0.333333333333,828,0.33756038647342995,0.004227053140096637
2,0.333333333333,828,0.3361513687600644,0.0039853039197309615
3,0.329710144928,828,0.3345410628019324,0.0044374814180854726
4,0.385265700483,828,0.34468599033816427,0.020674409590850873
