iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.321299638989,1385,0.3212996389891697,0.0
1,0.284081632653,1225,0.30269063582111544,0.018609003168054222
2,0.278752436647,1026,0.2947112360964681,0.01892630372093748
3,0.340389500423,1181,0.30613080217819355,0.025687997156017505
4,0.33582787652,1069,0.3120702170465773,0.02586513394949196
