iteration,accuracy,total_samples,average_acc,standard_deviation
0,0.601637107776,1466,0.6016371077762619,0.0
1,0.578245614035,1425,0.5899413609056747,0.01169574687058711
2,0.591030789826,1494,0.5903045038791067,0.009563336702159525
3,0.602105263158,1425,0.5932546936988037,0.009731593732574586
4,0.585704371964,1441,0.5917446293518257,0.009213268181745492
